kankersoort	periode	geslacht	leeftijdsgroep	cr
Oogkanker	2001	Vrouw	group:40-44	0,33
Oogkanker	2001	Vrouw	group:45-49	1,58
Oogkanker	2001	Vrouw	group:50-54	1,57
Oogkanker	2001	Vrouw	group:55-59	3,09
Oogkanker	2001	Vrouw	group:60-64	2,92
Oogkanker	2001	Vrouw	group:65-69	1,78
Oogkanker	2001	Vrouw	group:70-74	3,54
Oogkanker	2001	Vrouw	group:75-79	2,92
Oogkanker	2001	Vrouw	group:80-84	1,55
Oogkanker	2001	Vrouw	group:85+	0,59
Oogkanker	2002	Vrouw	group:0-4	2,21
Oogkanker	2002	Vrouw	group:5-9	0,21
Oogkanker	2002	Vrouw	group:15-19	0,22
Oogkanker	2002	Vrouw	group:25-29	0,38
Oogkanker	2002	Vrouw	group:30-34	0,31
Oogkanker	2002	Vrouw	group:35-39	0,62
Oogkanker	2002	Vrouw	group:40-44	0,32
Oogkanker	2002	Vrouw	group:45-49	0,35
Oogkanker	2002	Vrouw	group:50-54	0,89
Oogkanker	2002	Vrouw	group:55-59	1,01
Oogkanker	2002	Vrouw	group:60-64	2,35
Oogkanker	2002	Vrouw	group:65-69	2,07
Oogkanker	2002	Vrouw	group:70-74	1,28
Oogkanker	2002	Vrouw	group:75-79	5,15
Oogkanker	2002	Vrouw	group:80-84	4,01
Oogkanker	2002	Vrouw	group:85+	1,17
Oogkanker	2003	Vrouw	group:0-4	0,8
Oogkanker	2003	Vrouw	group:25-29	0,2
Oogkanker	2003	Vrouw	group:30-34	0,32
Oogkanker	2003	Vrouw	group:35-39	0,31
Oogkanker	2003	Vrouw	group:40-44	1,1
Oogkanker	2003	Vrouw	group:45-49	0,86
Oogkanker	2003	Vrouw	group:50-54	2,17
Oogkanker	2003	Vrouw	group:55-59	1,72
Oogkanker	2003	Vrouw	group:60-64	3,06
Oogkanker	2003	Vrouw	group:65-69	2,65
Oogkanker	2003	Vrouw	group:70-74	4,77
Oogkanker	2003	Vrouw	group:75-79	2,22
Oogkanker	2003	Vrouw	group:80-84	3,88
Oogkanker	2003	Vrouw	group:85+	3,49
Oogkanker	2004	Vrouw	group:0-4	0,81
Oogkanker	2004	Vrouw	group:5-9	0,21
Oogkanker	2004	Vrouw	group:10-14	0,41
Oogkanker	2004	Vrouw	group:20-24	0,21
Oogkanker	2004	Vrouw	group:25-29	0,6
Oogkanker	2004	Vrouw	group:30-34	0,33
Oogkanker	2004	Vrouw	group:35-39	0,62
Oogkanker	2004	Vrouw	group:40-44	0,47
Oogkanker	2004	Vrouw	group:45-49	1,18
Oogkanker	2004	Vrouw	group:50-54	1,27
Oogkanker	2004	Vrouw	group:55-59	1,66
Oogkanker	2004	Vrouw	group:60-64	3,96
Oogkanker	2004	Vrouw	group:65-69	2,02
Oogkanker	2004	Vrouw	group:70-74	2,23
Oogkanker	2004	Vrouw	group:75-79	5,19
Oogkanker	2004	Vrouw	group:80-84	3,28
Oogkanker	2004	Vrouw	group:85+	4,61
Oogkanker	2005	Vrouw	group:0-4	1,23
Oogkanker	2005	Vrouw	group:25-29	0,2
Oogkanker	2005	Vrouw	group:30-34	0,17
Oogkanker	2005	Vrouw	group:35-39	0,46
Oogkanker	2005	Vrouw	group:40-44	0,46
Oogkanker	2005	Vrouw	group:45-49	0,5
Oogkanker	2005	Vrouw	group:50-54	1,08
Oogkanker	2005	Vrouw	group:55-59	2,32
Oogkanker	2005	Vrouw	group:60-64	2,41
Oogkanker	2005	Vrouw	group:65-69	1,98
Oogkanker	2005	Vrouw	group:70-74	3,83
Oogkanker	2005	Vrouw	group:75-79	2,95
Oogkanker	2005	Vrouw	group:80-84	2,31
Oogkanker	2005	Vrouw	group:85+	0,56
Oogkanker	2006	Vrouw	group:0-4	0,63
Oogkanker	2006	Vrouw	group:5-9	0,2
Oogkanker	2006	Vrouw	group:10-14	0,21
Oogkanker	2006	Vrouw	group:20-24	0,42
Oogkanker	2006	Vrouw	group:25-29	0,2
Oogkanker	2006	Vrouw	group:30-34	0,18
Oogkanker	2006	Vrouw	group:35-39	0,93
Oogkanker	2006	Vrouw	group:40-44	0,31
Oogkanker	2006	Vrouw	group:45-49	1,31
Oogkanker	2006	Vrouw	group:50-54	2,15
Oogkanker	2006	Vrouw	group:55-59	1,25
Oogkanker	2006	Vrouw	group:60-64	3,42
Oogkanker	2006	Vrouw	group:65-69	2,5
Oogkanker	2006	Vrouw	group:70-74	3,83
Oogkanker	2006	Vrouw	group:75-79	2,56
Oogkanker	2006	Vrouw	group:80-84	3,7
Oogkanker	2006	Vrouw	group:85+	1,07
Oogkanker	2007	Vrouw	group:0-4	1,5
Oogkanker	2007	Vrouw	group:5-9	0,2
Oogkanker	2007	Vrouw	group:20-24	0,21
Oogkanker	2007	Vrouw	group:35-39	0,78
Oogkanker	2007	Vrouw	group:40-44	0,47
Oogkanker	2007	Vrouw	group:45-49	0,97
Oogkanker	2007	Vrouw	group:50-54	1,06
Oogkanker	2007	Vrouw	group:55-59	2,38
Oogkanker	2007	Vrouw	group:60-64	3,14
Oogkanker	2007	Vrouw	group:65-69	1,92
Oogkanker	2007	Vrouw	group:70-74	2,55
Oogkanker	2007	Vrouw	group:75-79	4,34
Oogkanker	2007	Vrouw	group:80-84	3,7
Oogkanker	2007	Vrouw	group:85+	3,1
Oogkanker	2008	Vrouw	group:0-4	0,44
Oogkanker	2008	Vrouw	group:5-9	0,41
Oogkanker	2008	Vrouw	group:25-29	0,2
Oogkanker	2008	Vrouw	group:30-34	0,2
Oogkanker	2008	Vrouw	group:35-39	0,64
Oogkanker	2008	Vrouw	group:40-44	1,09
Oogkanker	2008	Vrouw	group:45-49	1,28
Oogkanker	2008	Vrouw	group:50-54	2,62
Oogkanker	2008	Vrouw	group:55-59	2,04
Oogkanker	2008	Vrouw	group:60-64	2,37
Oogkanker	2008	Vrouw	group:65-69	3,47
Oogkanker	2008	Vrouw	group:70-74	4,1
Oogkanker	2008	Vrouw	group:75-79	4,31
Oogkanker	2008	Vrouw	group:80-84	1,85
Oogkanker	2008	Vrouw	group:85+	2,49
Oogkanker	2009	Vrouw	group:0-4	0,66
Oogkanker	2009	Vrouw	group:5-9	0,2
Oogkanker	2009	Vrouw	group:20-24	0,2
Oogkanker	2009	Vrouw	group:30-34	0,2
Oogkanker	2009	Vrouw	group:35-39	0,5
Oogkanker	2009	Vrouw	group:40-44	0,62
Oogkanker	2009	Vrouw	group:45-49	1,26
Oogkanker	2009	Vrouw	group:50-54	0,69
Oogkanker	2009	Vrouw	group:55-59	2,79
Oogkanker	2009	Vrouw	group:60-64	1,71
Oogkanker	2009	Vrouw	group:65-69	4,14
Oogkanker	2009	Vrouw	group:70-74	4,64
Oogkanker	2009	Vrouw	group:75-79	4,29
Oogkanker	2009	Vrouw	group:80-84	6,45
Oogkanker	2009	Vrouw	group:85+	3,36
Oogkanker	2010	Vrouw	group:0-4	2,44
Oogkanker	2010	Vrouw	group:5-9	0,41
Oogkanker	2010	Vrouw	group:20-24	0,2
Oogkanker	2010	Vrouw	group:35-39	0,35
Oogkanker	2010	Vrouw	group:40-44	0,47
Oogkanker	2010	Vrouw	group:45-49	0,62
Oogkanker	2010	Vrouw	group:50-54	2,37
Oogkanker	2010	Vrouw	group:55-59	2,4
Oogkanker	2010	Vrouw	group:60-64	2,77
Oogkanker	2010	Vrouw	group:65-69	3,53
Oogkanker	2010	Vrouw	group:70-74	4,84
Oogkanker	2010	Vrouw	group:75-79	4,28
Oogkanker	2010	Vrouw	group:80-84	3,19
Oogkanker	2010	Vrouw	group:85+	3,26
Oogkanker	2011	Vrouw	group:0-4	1,56
Oogkanker	2011	Vrouw	group:20-24	0,58
Oogkanker	2011	Vrouw	group:25-29	0,2
Oogkanker	2011	Vrouw	group:30-34	0,4
Oogkanker	2011	Vrouw	group:35-39	0,36
Oogkanker	2011	Vrouw	group:40-44	0,94
Oogkanker	2011	Vrouw	group:45-49	0,93
Oogkanker	2011	Vrouw	group:50-54	1,33
Oogkanker	2011	Vrouw	group:55-59	1,46
Oogkanker	2011	Vrouw	group:60-64	2,58
Oogkanker	2011	Vrouw	group:65-69	3,57
Oogkanker	2011	Vrouw	group:70-74	3,56
Oogkanker	2011	Vrouw	group:75-79	4,62
Oogkanker	2011	Vrouw	group:80-84	3,14
Oogkanker	2011	Vrouw	group:85+	2,27
Oogkanker	2012	Vrouw	group:0-4	0,67
Oogkanker	2012	Vrouw	group:10-14	0,2
Oogkanker	2012	Vrouw	group:20-24	0,19
Oogkanker	2012	Vrouw	group:30-34	0,4
Oogkanker	2012	Vrouw	group:35-39	0,57
Oogkanker	2012	Vrouw	group:40-44	1,1
Oogkanker	2012	Vrouw	group:45-49	0,47
Oogkanker	2012	Vrouw	group:50-54	1,31
Oogkanker	2012	Vrouw	group:55-59	2,17
Oogkanker	2012	Vrouw	group:60-64	2,83
Oogkanker	2012	Vrouw	group:65-69	5,46
Oogkanker	2012	Vrouw	group:70-74	4,08
Oogkanker	2012	Vrouw	group:75-79	4,6
Oogkanker	2012	Vrouw	group:80-84	3,98
Oogkanker	2012	Vrouw	group:85+	2,22
Oogkanker	2013	Vrouw	group:0-4	0,68
Oogkanker	2013	Vrouw	group:5-9	0,22
Oogkanker	2013	Vrouw	group:20-24	0,19
Oogkanker	2013	Vrouw	group:30-34	0,4
Oogkanker	2013	Vrouw	group:35-39	0,39
Oogkanker	2013	Vrouw	group:40-44	1,28
Oogkanker	2013	Vrouw	group:45-49	0,63
Oogkanker	2013	Vrouw	group:50-54	1,29
Oogkanker	2013	Vrouw	group:55-59	1,96
Oogkanker	2013	Vrouw	group:60-64	2,1
Oogkanker	2013	Vrouw	group:65-69	3,29
Oogkanker	2013	Vrouw	group:70-74	3,12
Oogkanker	2013	Vrouw	group:75-79	4,2
Oogkanker	2013	Vrouw	group:80-84	2,19
Oogkanker	2013	Vrouw	group:85+	0,87
Oogkanker	2014	Vrouw	group:0-4	0,23
Oogkanker	2014	Vrouw	group:20-24	0,19
Oogkanker	2014	Vrouw	group:30-34	0,4
Oogkanker	2014	Vrouw	group:35-39	0,59
Oogkanker	2014	Vrouw	group:40-44	0,99
Oogkanker	2014	Vrouw	group:45-49	0,94
Oogkanker	2014	Vrouw	group:50-54	1,91
Oogkanker	2014	Vrouw	group:55-59	1,58
Oogkanker	2014	Vrouw	group:60-64	4,02
Oogkanker	2014	Vrouw	group:65-69	2,78
Oogkanker	2014	Vrouw	group:70-74	3,3
Oogkanker	2014	Vrouw	group:75-79	4,45
Oogkanker	2014	Vrouw	group:80-84	4,77
Oogkanker	2014	Vrouw	group:85+	1,71
Oogkanker	2015	Vrouw	group:0-4	0,93
Oogkanker	2015	Vrouw	group:30-34	0,2
Oogkanker	2015	Vrouw	group:35-39	0,4
Oogkanker	2015	Vrouw	group:40-44	0,35
Oogkanker	2015	Vrouw	group:45-49	0,16
Oogkanker	2015	Vrouw	group:50-54	2,21
Oogkanker	2015	Vrouw	group:55-59	2,76
Oogkanker	2015	Vrouw	group:60-64	1,9
Oogkanker	2015	Vrouw	group:65-69	2,5
Oogkanker	2015	Vrouw	group:70-74	5,9
Oogkanker	2015	Vrouw	group:75-79	5,01
Oogkanker	2015	Vrouw	group:80-84	4,75
Oogkanker	2015	Vrouw	group:85+	2,51
Oogkanker	2016	Vrouw	group:0-4	0,94
Oogkanker	2016	Vrouw	group:25-29	0,19
Oogkanker	2016	Vrouw	group:35-39	0,39
Oogkanker	2016	Vrouw	group:40-44	0,36
Oogkanker	2016	Vrouw	group:45-49	1,56
Oogkanker	2016	Vrouw	group:50-54	1,26
Oogkanker	2016	Vrouw	group:55-59	3,05
Oogkanker	2016	Vrouw	group:60-64	1,88
Oogkanker	2016	Vrouw	group:65-69	2,31
Oogkanker	2016	Vrouw	group:70-74	3,29
Oogkanker	2016	Vrouw	group:75-79	2,95
Oogkanker	2016	Vrouw	group:80-84	3,43
Oogkanker	2016	Vrouw	group:85+	3,7
Oogkanker	2017	Vrouw	group:0-4	2,36
Oogkanker	2017	Vrouw	group:20-24	0,19
Oogkanker	2017	Vrouw	group:35-39	0,2
Oogkanker	2017	Vrouw	group:40-44	0,57
Oogkanker	2017	Vrouw	group:45-49	0,94
Oogkanker	2017	Vrouw	group:50-54	1,41
Oogkanker	2017	Vrouw	group:55-59	1,83
Oogkanker	2017	Vrouw	group:60-64	2,6
Oogkanker	2017	Vrouw	group:65-69	3,74
Oogkanker	2017	Vrouw	group:70-74	5,33
Oogkanker	2017	Vrouw	group:75-79	4,82
Oogkanker	2017	Vrouw	group:80-84	3,41
Oogkanker	2017	Vrouw	group:85+	2,03
Oogkanker	2018	Vrouw	group:0-4	0,71
Oogkanker	2018	Vrouw	group:5-9	0,22
Oogkanker	2018	Vrouw	group:20-24	0,38
Oogkanker	2018	Vrouw	group:30-34	0,19
Oogkanker	2018	Vrouw	group:35-39	0,19
Oogkanker	2018	Vrouw	group:40-44	0,58
Oogkanker	2018	Vrouw	group:45-49	0,8
Oogkanker	2018	Vrouw	group:50-54	1,42
Oogkanker	2018	Vrouw	group:55-59	2,29
Oogkanker	2018	Vrouw	group:60-64	1,83
Oogkanker	2018	Vrouw	group:65-69	2,79
Oogkanker	2018	Vrouw	group:70-74	3,5
Oogkanker	2018	Vrouw	group:75-79	5,95
Oogkanker	2018	Vrouw	group:80-84	5,04
Oogkanker	2018	Vrouw	group:85+	1,61
kanker_van_overige_lokalisaties	2019	Man	group:15-19	0,19
kanker_van_overige_lokalisaties	2019	Man	group:25-29	0,17
kanker_van_overige_lokalisaties	2019	Man	group:35-39	0,77
kanker_van_overige_lokalisaties	2019	Man	group:40-44	0,98
kanker_van_overige_lokalisaties	2019	Man	group:45-49	0,83
kanker_van_overige_lokalisaties	2019	Man	group:50-54	2,49
kanker_van_overige_lokalisaties	2019	Man	group:55-59	5,63
kanker_van_overige_lokalisaties	2019	Man	group:60-64	9,25
kanker_van_overige_lokalisaties	2019	Man	group:65-69	13,4
kanker_van_overige_lokalisaties	2019	Man	group:70-74	25,64
kanker_van_overige_lokalisaties	2019	Man	group:75-79	34,99
kanker_van_overige_lokalisaties	2019	Man	group:80-84	64,3
kanker_van_overige_lokalisaties	2019	Man	group:85+	87,29
kanker_van_overige_lokalisaties	1989	Man	group:15-19	0,17
kanker_van_overige_lokalisaties	1989	Man	group:20-24	0,16
kanker_van_overige_lokalisaties	1989	Man	group:25-29	0,3
kanker_van_overige_lokalisaties	1989	Man	group:30-34	0,65
kanker_van_overige_lokalisaties	1989	Man	group:35-39	2,22
kanker_van_overige_lokalisaties	1989	Man	group:40-44	5,54
kanker_van_overige_lokalisaties	1989	Man	group:45-49	11,9
kanker_van_overige_lokalisaties	1989	Man	group:50-54	19,68
kanker_van_overige_lokalisaties	1989	Man	group:55-59	36,73
kanker_van_overige_lokalisaties	1989	Man	group:60-64	56,06
kanker_van_overige_lokalisaties	1989	Man	group:65-69	85,52
kanker_van_overige_lokalisaties	1989	Man	group:70-74	118,97
kanker_van_overige_lokalisaties	1989	Man	group:75-79	139,02
kanker_van_overige_lokalisaties	1989	Man	group:80-84	151,7
kanker_van_overige_lokalisaties	1989	Man	group:85+	176,55
kanker_van_overige_lokalisaties	1990	Man	group:20-24	0,15
kanker_van_overige_lokalisaties	1990	Man	group:25-29	1,2
kanker_van_overige_lokalisaties	1990	Man	group:30-34	0,8
kanker_van_overige_lokalisaties	1990	Man	group:35-39	1,87
kanker_van_overige_lokalisaties	1990	Man	group:40-44	5,06
kanker_van_overige_lokalisaties	1990	Man	group:45-49	7,73
kanker_van_overige_lokalisaties	1990	Man	group:50-54	21,25
kanker_van_overige_lokalisaties	1990	Man	group:55-59	43,85
kanker_van_overige_lokalisaties	1990	Man	group:60-64	56,33
kanker_van_overige_lokalisaties	1990	Man	group:65-69	88,86
kanker_van_overige_lokalisaties	1990	Man	group:70-74	127,9
kanker_van_overige_lokalisaties	1990	Man	group:75-79	139,78
kanker_van_overige_lokalisaties	1990	Man	group:80-84	181,24
kanker_van_overige_lokalisaties	1990	Man	group:85+	165,16
kanker_van_overige_lokalisaties	1991	Man	group:0-4	0,2
kanker_van_overige_lokalisaties	1991	Man	group:10-14	0,22
kanker_van_overige_lokalisaties	1991	Man	group:20-24	0,31
kanker_van_overige_lokalisaties	1991	Man	group:25-29	0,75
kanker_van_overige_lokalisaties	1991	Man	group:30-34	0,95
kanker_van_overige_lokalisaties	1991	Man	group:35-39	3,38
kanker_van_overige_lokalisaties	1991	Man	group:40-44	3,6
kanker_van_overige_lokalisaties	1991	Man	group:45-49	9,11
kanker_van_overige_lokalisaties	1991	Man	group:50-54	15,67
kanker_van_overige_lokalisaties	1991	Man	group:55-59	38,71
kanker_van_overige_lokalisaties	1991	Man	group:60-64	55,5
kanker_van_overige_lokalisaties	1991	Man	group:65-69	77,37
kanker_van_overige_lokalisaties	1991	Man	group:70-74	112,37
kanker_van_overige_lokalisaties	1991	Man	group:75-79	153,78
kanker_van_overige_lokalisaties	1991	Man	group:80-84	175,7
kanker_van_overige_lokalisaties	1991	Man	group:85+	137,93
kanker_van_overige_lokalisaties	1992	Man	group:15-19	0,2
kanker_van_overige_lokalisaties	1992	Man	group:20-24	0,16
kanker_van_overige_lokalisaties	1992	Man	group:25-29	0,45
kanker_van_overige_lokalisaties	1992	Man	group:30-34	0,15
kanker_van_overige_lokalisaties	1992	Man	group:35-39	1,67
kanker_van_overige_lokalisaties	1992	Man	group:40-44	4,37
kanker_van_overige_lokalisaties	1992	Man	group:45-49	8,94
kanker_van_overige_lokalisaties	1992	Man	group:50-54	20,37
kanker_van_overige_lokalisaties	1992	Man	group:55-59	36,55
kanker_van_overige_lokalisaties	1992	Man	group:60-64	55,33
kanker_van_overige_lokalisaties	1992	Man	group:65-69	86,12
kanker_van_overige_lokalisaties	1992	Man	group:70-74	127,7
kanker_van_overige_lokalisaties	1992	Man	group:75-79	153,99
kanker_van_overige_lokalisaties	1992	Man	group:80-84	169,94
kanker_van_overige_lokalisaties	1992	Man	group:85+	169,5
kanker_van_overige_lokalisaties	1993	Man	group:0-4	0,2
kanker_van_overige_lokalisaties	1993	Man	group:25-29	0,3
kanker_van_overige_lokalisaties	1993	Man	group:30-34	0,46
kanker_van_overige_lokalisaties	1993	Man	group:35-39	2,31
kanker_van_overige_lokalisaties	1993	Man	group:40-44	4,77
kanker_van_overige_lokalisaties	1993	Man	group:45-49	8,44
kanker_van_overige_lokalisaties	1993	Man	group:50-54	16,78
kanker_van_overige_lokalisaties	1993	Man	group:55-59	25,78
kanker_van_overige_lokalisaties	1993	Man	group:60-64	54,13
kanker_van_overige_lokalisaties	1993	Man	group:65-69	76,53
kanker_van_overige_lokalisaties	1993	Man	group:70-74	111,53
kanker_van_overige_lokalisaties	1993	Man	group:75-79	145,26
kanker_van_overige_lokalisaties	1993	Man	group:80-84	169,25
kanker_van_overige_lokalisaties	1993	Man	group:85+	165,7
kanker_van_overige_lokalisaties	1994	Man	group:0-4	0,2
kanker_van_overige_lokalisaties	1994	Man	group:25-29	0,6
kanker_van_overige_lokalisaties	1994	Man	group:30-34	0,75
kanker_van_overige_lokalisaties	1994	Man	group:35-39	2,28
kanker_van_overige_lokalisaties	1994	Man	group:40-44	4,63
kanker_van_overige_lokalisaties	1994	Man	group:45-49	7,3
kanker_van_overige_lokalisaties	1994	Man	group:50-54	16,68
kanker_van_overige_lokalisaties	1994	Man	group:55-59	28,17
kanker_van_overige_lokalisaties	1994	Man	group:60-64	55,86
kanker_van_overige_lokalisaties	1994	Man	group:65-69	86,71
kanker_van_overige_lokalisaties	1994	Man	group:70-74	109,91
kanker_van_overige_lokalisaties	1994	Man	group:75-79	135,83
kanker_van_overige_lokalisaties	1994	Man	group:80-84	187,74
kanker_van_overige_lokalisaties	1994	Man	group:85+	169,5
kanker_van_overige_lokalisaties	1995	Man	group:25-29	0,45
kanker_van_overige_lokalisaties	1995	Man	group:30-34	0,74
kanker_van_overige_lokalisaties	1995	Man	group:35-39	2,4
kanker_van_overige_lokalisaties	1995	Man	group:40-44	4,79
kanker_van_overige_lokalisaties	1995	Man	group:45-49	10,41
kanker_van_overige_lokalisaties	1995	Man	group:50-54	16,02
kanker_van_overige_lokalisaties	1995	Man	group:55-59	30,9
kanker_van_overige_lokalisaties	1995	Man	group:60-64	54,44
kanker_van_overige_lokalisaties	1995	Man	group:65-69	85,2
kanker_van_overige_lokalisaties	1995	Man	group:70-74	118,68
kanker_van_overige_lokalisaties	1995	Man	group:75-79	150,9
kanker_van_overige_lokalisaties	1995	Man	group:80-84	180,12
kanker_van_overige_lokalisaties	1995	Man	group:85+	166,93
kanker_van_overige_lokalisaties	1996	Man	group:20-24	0,56
kanker_van_overige_lokalisaties	1996	Man	group:25-29	0,15
kanker_van_overige_lokalisaties	1996	Man	group:30-34	0,59
kanker_van_overige_lokalisaties	1996	Man	group:35-39	1,42
kanker_van_overige_lokalisaties	1996	Man	group:40-44	4,25
kanker_van_overige_lokalisaties	1996	Man	group:45-49	9,94
kanker_van_overige_lokalisaties	1996	Man	group:50-54	15,96
kanker_van_overige_lokalisaties	1996	Man	group:55-59	27,96
kanker_van_overige_lokalisaties	1996	Man	group:60-64	50,39
kanker_van_overige_lokalisaties	1996	Man	group:65-69	90,4
kanker_van_overige_lokalisaties	1996	Man	group:70-74	114,91
kanker_van_overige_lokalisaties	1996	Man	group:75-79	136,13
kanker_van_overige_lokalisaties	1996	Man	group:80-84	166,32
kanker_van_overige_lokalisaties	1996	Man	group:85+	198,73
kanker_van_overige_lokalisaties	1997	Man	group:15-19	0,21
kanker_van_overige_lokalisaties	1997	Man	group:20-24	0,2
kanker_van_overige_lokalisaties	1997	Man	group:25-29	0,31
kanker_van_overige_lokalisaties	1997	Man	group:30-34	0,89
kanker_van_overige_lokalisaties	1997	Man	group:35-39	2,18
kanker_van_overige_lokalisaties	1997	Man	group:40-44	3,7
kanker_van_overige_lokalisaties	1997	Man	group:45-49	8,69
kanker_van_overige_lokalisaties	1997	Man	group:50-54	19,26
kanker_van_overige_lokalisaties	1997	Man	group:55-59	31,11
kanker_van_overige_lokalisaties	1997	Man	group:60-64	46,83
kanker_van_overige_lokalisaties	1997	Man	group:65-69	79,33
kanker_van_overige_lokalisaties	1997	Man	group:70-74	111,26
kanker_van_overige_lokalisaties	1997	Man	group:75-79	146,21
kanker_van_overige_lokalisaties	1997	Man	group:80-84	164,83
kanker_van_overige_lokalisaties	1997	Man	group:85+	188,08
kanker_van_overige_lokalisaties	1998	Man	group:0-4	0,2
kanker_van_overige_lokalisaties	1998	Man	group:20-24	0,81
kanker_van_overige_lokalisaties	1998	Man	group:30-34	0,3
kanker_van_overige_lokalisaties	1998	Man	group:35-39	1,84
kanker_van_overige_lokalisaties	1998	Man	group:40-44	3,83
kanker_van_overige_lokalisaties	1998	Man	group:45-49	10,72
kanker_van_overige_lokalisaties	1998	Man	group:50-54	16,93
kanker_van_overige_lokalisaties	1998	Man	group:55-59	29,03
kanker_van_overige_lokalisaties	1998	Man	group:60-64	48,78
kanker_van_overige_lokalisaties	1998	Man	group:65-69	78,07
kanker_van_overige_lokalisaties	1998	Man	group:70-74	111,27
kanker_van_overige_lokalisaties	1998	Man	group:75-79	140,69
kanker_van_overige_lokalisaties	1998	Man	group:80-84	183,11
kanker_van_overige_lokalisaties	1998	Man	group:85+	176,21
kanker_van_overige_lokalisaties	1999	Man	group:0-4	0,2
kanker_van_overige_lokalisaties	1999	Man	group:15-19	0,21
kanker_van_overige_lokalisaties	1999	Man	group:25-29	0,33
kanker_van_overige_lokalisaties	1999	Man	group:30-34	0,6
kanker_van_overige_lokalisaties	1999	Man	group:35-39	2,56
kanker_van_overige_lokalisaties	1999	Man	group:40-44	3,61
kanker_van_overige_lokalisaties	1999	Man	group:45-49	6,95
kanker_van_overige_lokalisaties	1999	Man	group:50-54	14,78
kanker_van_overige_lokalisaties	1999	Man	group:55-59	28,76
kanker_van_overige_lokalisaties	1999	Man	group:60-64	42,06
kanker_van_overige_lokalisaties	1999	Man	group:65-69	73,13
kanker_van_overige_lokalisaties	1999	Man	group:70-74	126,96
kanker_van_overige_lokalisaties	1999	Man	group:75-79	156,22
kanker_van_overige_lokalisaties	1999	Man	group:80-84	176,68
kanker_van_overige_lokalisaties	1999	Man	group:85+	171,92
kanker_van_overige_lokalisaties	2000	Man	group:15-19	0,21
kanker_van_overige_lokalisaties	2000	Man	group:20-24	0,41
kanker_van_overige_lokalisaties	2000	Man	group:25-29	0,35
kanker_van_overige_lokalisaties	2000	Man	group:30-34	1,04
kanker_van_overige_lokalisaties	2000	Man	group:35-39	1,19
kanker_van_overige_lokalisaties	2000	Man	group:40-44	4,03
kanker_van_overige_lokalisaties	2000	Man	group:45-49	8,49
kanker_van_overige_lokalisaties	2000	Man	group:50-54	13,69
kanker_van_overige_lokalisaties	2000	Man	group:55-59	26,83
kanker_van_overige_lokalisaties	2000	Man	group:60-64	44,31
kanker_van_overige_lokalisaties	2000	Man	group:65-69	69,01
kanker_van_overige_lokalisaties	2000	Man	group:70-74	104,37
kanker_van_overige_lokalisaties	2000	Man	group:75-79	137,25
kanker_van_overige_lokalisaties	2000	Man	group:80-84	151,09
kanker_van_overige_lokalisaties	2000	Man	group:85+	199,2
kanker_van_overige_lokalisaties	2001	Man	group:20-24	0,41
kanker_van_overige_lokalisaties	2001	Man	group:30-34	1,19
kanker_van_overige_lokalisaties	2001	Man	group:35-39	2,07
kanker_van_overige_lokalisaties	2001	Man	group:40-44	3,64
kanker_van_overige_lokalisaties	2001	Man	group:45-49	8,08
kanker_van_overige_lokalisaties	2001	Man	group:50-54	17,6
kanker_van_overige_lokalisaties	2001	Man	group:55-59	24
kanker_van_overige_lokalisaties	2001	Man	group:60-64	40,84
kanker_van_overige_lokalisaties	2001	Man	group:65-69	63,92
kanker_van_overige_lokalisaties	2001	Man	group:70-74	113,96
kanker_van_overige_lokalisaties	2001	Man	group:75-79	160,71
kanker_van_overige_lokalisaties	2001	Man	group:80-84	188,16
kanker_van_overige_lokalisaties	2001	Man	group:85+	156,01
kanker_van_overige_lokalisaties	2002	Man	group:20-24	0,2
kanker_van_overige_lokalisaties	2002	Man	group:25-29	0,76
kanker_van_overige_lokalisaties	2002	Man	group:30-34	0,15
kanker_van_overige_lokalisaties	2002	Man	group:35-39	0,59
kanker_van_overige_lokalisaties	2002	Man	group:40-44	3,43
kanker_van_overige_lokalisaties	2002	Man	group:45-49	8,51
kanker_van_overige_lokalisaties	2002	Man	group:50-54	13,73
kanker_van_overige_lokalisaties	2002	Man	group:55-59	19,89
kanker_van_overige_lokalisaties	2002	Man	group:60-64	37,54
kanker_van_overige_lokalisaties	2002	Man	group:65-69	69,09
kanker_van_overige_lokalisaties	2002	Man	group:70-74	104,85
kanker_van_overige_lokalisaties	2002	Man	group:75-79	136,46
kanker_van_overige_lokalisaties	2002	Man	group:80-84	169,05
kanker_van_overige_lokalisaties	2002	Man	group:85+	168,6
kanker_van_overige_lokalisaties	2003	Man	group:15-19	0,2
kanker_van_overige_lokalisaties	2003	Man	group:20-24	0,41
kanker_van_overige_lokalisaties	2003	Man	group:25-29	0,19
kanker_van_overige_lokalisaties	2003	Man	group:30-34	0,78
kanker_van_overige_lokalisaties	2003	Man	group:35-39	1,34
kanker_van_overige_lokalisaties	2003	Man	group:40-44	2,92
kanker_van_overige_lokalisaties	2003	Man	group:45-49	7,41
kanker_van_overige_lokalisaties	2003	Man	group:50-54	13,24
kanker_van_overige_lokalisaties	2003	Man	group:55-59	20,65
kanker_van_overige_lokalisaties	2003	Man	group:60-64	39
kanker_van_overige_lokalisaties	2003	Man	group:65-69	52,14
kanker_van_overige_lokalisaties	2003	Man	group:70-74	86,62
kanker_van_overige_lokalisaties	2003	Man	group:75-79	130,35
